bid_id,bid_id_header,message_timestamp,message_sender,pii_cleaned_message,Label 1,Label 2,Label 3,Label 4,Label 5,Note,category
59451677,,2017-06-02 12:24:11.963317 UTC,Pro,"[PERSON_NAME],

I though I had your personal email but looking through my emails I couldn't spot it.  Were you able to make it to Saloon151 last night? Could you give me an update on 7/29? I did get an offer to do a bar job down the shore. Would much rather prefer to do your party. Feel free to call or email. Thanks [PERSON_NAME].

[PERSON_NAME]",Scheduling - Meeting or Job,,,,,,Music Entertainment
59465303,59465303,2017-05-26 17:12:14.086749 UTC,Pro,Are you  available  for  a  quick  phone  call?,Scheduling - Meeting or Job,,,,,,Security and Body Guard Services
59465303,,2017-05-26 22:36:14.14317 UTC,Customer,yes,Generic Answer,Scheduling - Meeting or Job,,,,,Security and Body Guard Services
59465303,,2017-05-26 22:38:07.151994 UTC,Pro,Can you call me  [PHONE_NUMBER],Contact Information,,,,,,Security and Body Guard Services
59465303,,2017-05-26 22:40:49.659022 UTC,Customer,sure,Generic Answer,Confirmation - Meeting,,,,,Security and Body Guard Services
59465303,,2017-05-27 22:46:35.389267 UTC,Pro,Are you still looking for  security  service?,Follow-up,,,,,,Security and Body Guard Services
59465303,,2017-05-30 16:23:22.003401 UTC,Pro,Morning. . Are you  free for a phone call. . Pls   call [PHONE_NUMBER].  Thx,Scheduling - Meeting or Job,Contact Information,,,,,Security and Body Guard Services
59496013,59496013,2017-05-27 00:18:46.594232 UTC,Customer,"[PERSON_NAME],

Can you be onsite tonight to board up the location?",Scheduling - Meeting or Job,,,,,,Window Repair
59496013,,2017-05-27 00:20:17.409024 UTC,Pro,Not tonight but I can in the am kid graduate tonight,Scheduling - Meeting or Job,,,,,,Window Repair
59496013,,2017-05-27 00:21:13.406874 UTC,Customer,Let me follow up with the the onsite manager and see if that will suffice.,Scheduling - Meeting or Job,,,,,,Window Repair
59496013,,2017-05-27 00:21:44.42109 UTC,Pro,Ok let us know,,,,,,,Window Repair
59496013,,2017-05-27 00:21:49.222436 UTC,Customer,What time tomorrow morning could you be onsite?,Scheduling - Meeting or Job,,,,,,Window Repair
59496013,,2017-05-27 00:24:07.027366 UTC,Pro,By 9am,Scheduling - Meeting or Job,,,,,,Window Repair
59496013,,2017-05-27 00:24:32.306228 UTC,Pro,Call me at 8am give me imfo,Scheduling - Meeting or Job,,,,,,Window Repair
59496013,,2017-05-27 00:26:45.459147 UTC,Customer,okay.  Give me a bit to confirm. We may to to get this secured tonight for insurance reasons.,Scheduling - Meeting or Job,Job Details,,,,,Window Repair
59496013,,2017-05-27 00:30:47.329363 UTC,Pro,Ok let me know,,,,,,,Window Repair
59496013,,2017-05-27 01:25:40.303971 UTC,Pro,I thought it was in [LOCATION]  do you need it tonight and how many windows I'm in camilla now and can come,Location,Job Details,Scheduling - Meeting or Job,,,,Window Repair
59501720,59501720,2017-05-29 16:30:26.812103 UTC,Customer,"Good morning [PERSON_NAME]. Thank you for your quick response. I am interested but have a few questions. Our current situation is not ideal for public interaction training. Her and i just moved into an apartment building that only has one other tenant, meaning no real interaction with people and other dogs. I understand how important it is to train at the home but at this point i have to leave our residential area to run across other people and animals. So I'm afraid due to bad timing she wont get the real interaction training i would prefer but i also want to nip her bad behaviors before this building is filled with tenants and other dogs. i have real anxiety about the stairwell in our building where we will have to 3x daily potentially pass other residents and dogs.

She follows the basic commands and a few intermediate commands very well, she is a good listener. i took her Saturday to the White Rock Lake Off leash dog park, she did SO WELL so well behaved, with 25+ dogs and we were there about an hour. AS we leashed up to leave and walk to our car she growled and lunged at dogs that passed us by, i could not bevel this was the same dog playing with strange dogs just fine only minutes before.

Your $550 quote includes 4 visits, correct? For a certain length of time or till a task is positively accepted?
Do you charge for travel?
Its only me and her in the apartment. i could potentially call a family member to help be a third party for door jumping scenarios?
I work M-F 8-6, weekends and week nights after 6 are the only time i will be available.

Again thank [PERSON_NAME] for reaching out.
I look forward to hearing back from you.
-[PERSON_NAME]",Job Details,Price,Scheduling - Meeting or Job,,,,Dog Training
59501720,,2017-05-30 00:37:13.85899 UTC,Pro,"Hello Caymen.  You have so many substantial questions, I feel a phone conversation would benefit us best. [PHONE_NUMBER].   But I can say that the $550 program includes 6, not 4 sessions.  2 the first week and 1 for each of the next two weeks.  I hope to hear from you.  The difference in personality between the dog park freedom and the leash is important to your dog.  You need control in both situations.  I look forward to your response.",Contact Information,Price,Job Details,,,,Dog Training
59513295,59513295,2017-05-27 16:25:48.840091 UTC,Customer,Would we also be able to get a digital copy of the highlight video?,Job Details,,,,,,Wedding Videography
59513295,,2017-05-27 17:35:20.533591 UTC,Pro,"Hi [PERSON_NAME],

Sure, I can download both movies to a USB flash drive in addition to the DVDs, if you would like.

Thanks for the reply!

[PERSON_NAME]",Job Details,,,,,,Wedding Videography
59513295,,2017-05-29 13:18:54.897343 UTC,Customer,"Awesome, thank you. I will give you an answer by the end of the day.",Scheduling - Meeting or Job,,,,,,Wedding Videography
59513295,,2017-05-29 20:30:58.1591 UTC,Pro,"Thanks [PERSON_NAME],

I look forward to hearing from you!

[PERSON_NAME]",,,,,,,Wedding Videography
59513295,,2017-05-30 02:37:03.329487 UTC,Customer,"[PERSON_NAME], 
Any chance you offer a military discount or would you be willing to go down to $500 for the video coverage? 

If so, we definitely want to move forward with hiring you.",Price,,,,,,Wedding Videography
59513295,,2017-05-30 16:19:30.980417 UTC,Pro,"Hi [PERSON_NAME],

I would be happy to include a military discount of $100 for you! My two oldest sons are military veterans of the wars in [LOCATION] and [LOCATION]. 

Please let me know ASAP if you would like me to perform these services for $500, because I show your wedding is in two days. Please feel to call me at [PHONE_NUMBER]. I need to prepare my video cameras for your wedding date.

Thanks!

[PERSON_NAME]",Job Details,Price,Scheduling - Meeting or Job,,,,Wedding Videography
59513295,,2017-05-30 16:21:57.057845 UTC,Customer,That would be awesome! We definitely want to hire you! I have a few appointments today but will try and call you this afternoon!,Hire,Confirmation - Contact,,,,,Wedding Videography
59513295,,2017-05-30 16:29:47.074761 UTC,Pro,"Hi [PERSON_NAME],

The most important thing I need right now is the address of the wedding venue for my GPS. I will also need this information for the reception, if it is being held at a separate location. The paperwork can be taken care of on Thursday. Because there is no down payment involved, the entire balance of $500 will be due the date of the wedding.

I look forward to seeing you at the wedding!

Thanks!

[PERSON_NAME]",Location,Price,,,,,Wedding Videography
59513295,,2017-05-31 12:22:05.177158 UTC,Customer,"Hi [PERSON_NAME], The address is [LOCATION]. Wedding and reception will be there. I would like you to get footage from 4:30-11PM. Also, any way you could send over the paperwork and payment info ahead of time? My email is [EMAIL_ADDRESS]. We would like to worry about as little as possible on tomorrow.",Location,Job Details,Contact Information,,,,Wedding Videography
59513295,,2017-05-31 15:25:42.611733 UTC,Pro,"Hi [PERSON_NAME],
I have sent an e-mail to you with the contract and quote attached. I have also sent you a PayPal payment request, if that is more convenient for you.

Thanks!

[PERSON_NAME]",Confirmation - Contact,Payment,,,,,Wedding Videography
59513295,,2017-05-31 22:04:33.867355 UTC,Pro,"Hi [PERSON_NAME],

Please confirm with me that you have received my e-mail. I also need a contact phone number for you. Please feel free to call me at [PHONE_NUMBER].

Thanks!

[PERSON_NAME]",Follow-up,Contact Information,,,,,Wedding Videography
59513295,,2017-06-30 20:18:09.130067 UTC,Pro,Hi [PERSON_NAME] - would you mind taking a moment to review me on Thumbtack? You can leave a review by following this link: https://www.thumbtack.com/reviews/bids/4ec0p6bc/write?from_messenger=1,Hire,Confirmation - Meeting,,,,,Wedding Videography
59533049,59533049,2017-05-27 23:01:04.395953 UTC,Customer,Estimate sounds within range. Thanks.,Price,,,,,,Roof Cleaning
59533049,,2017-05-27 23:02:13.768982 UTC,Customer,"Phone #[PHONE_NUMBER]
Elmer",Contact Information,,,,,,Roof Cleaning
59533049,,2017-05-27 23:03:14.574904 UTC,Pro,"Thanks [PERSON_NAME], I am at a family function right now, but I can call you tomorrow if that's okay?",Scheduling - Meeting or Job,,,,,,Roof Cleaning
59533049,,2017-05-27 23:04:28.262095 UTC,Customer,"Yes, tomorrow will be fine.",Scheduling - Meeting or Job,,,,,,Roof Cleaning
59533049,,2017-05-27 23:08:14.85144 UTC,Customer,Yes.,,,,,,,Roof Cleaning
59534698,59534698,2017-05-27 23:23:27.382149 UTC,Customer,Do you work out of a studio or would you be coming to our house?,Job Details,,,,,,Private Yoga Instruction
59534698,,2017-05-27 23:23:50.947046 UTC,Pro,I would come to you.,Job Details,,,,,,Private Yoga Instruction
59534698,,2017-05-27 23:26:05.436648 UTC,Customer,"My husband and I are going to talk about it. We may have more questions, when is a good time to call you?",Scheduling - Meeting or Job,,,,,,Private Yoga Instruction
59534698,,2017-05-27 23:26:40.822052 UTC,Pro,I'm available now. [PERSON_NAME] taking my kids to a movie in about 30 minutes.,Scheduling - Meeting or Job,,,,,,Private Yoga Instruction
59534698,,2017-05-27 23:26:48.190821 UTC,Pro,My number is [PHONE_NUMBER],Contact Information,,,,,,Private Yoga Instruction
59534698,,2017-05-27 23:28:25.23055 UTC,Customer,"I need to talk to my husband first, see what questions he has, and I could get back to you tomorrow or Monday",Scheduling - Meeting or Job,,,,,,Private Yoga Instruction
59534698,,2017-05-27 23:28:55.460265 UTC,Pro,I'm available tomorrow morning and Monday afternoon.,Scheduling - Meeting or Job,,,,,,Private Yoga Instruction
59534698,,2017-05-27 23:31:05.846995 UTC,Customer,"Great, we will get back to you shortly thank you!",,,,,,,Private Yoga Instruction
59538632,59538632,2017-05-28 01:44:36.45046 UTC,Customer,Thank you for your reply. I would like to set up an estimate.,Price,,,,,,Electrical and Wiring Repair
59538632,,2017-05-28 01:45:46.137556 UTC,Pro,Okay one day early next week just let me know what day is good for you have a good holiday,Scheduling - Meeting or Job,,,,,,Electrical and Wiring Repair
59538632,,2017-05-28 01:49:55.720479 UTC,Customer,I'm thinking Wednesday would work best if you are available. Have a great holiday!,Scheduling - Meeting or Job,,,,,,Electrical and Wiring Repair
59538632,,2017-05-28 02:00:18.665556 UTC,Pro,Okay Wednesday is good around 9 hopefully,Scheduling - Meeting or Job,,,,,,Electrical and Wiring Repair
59538632,,2017-05-28 02:00:58.587401 UTC,Pro,I would just need your address,Location,,,,,,Electrical and Wiring Repair
59538632,,2017-05-28 02:01:06.587723 UTC,Pro,Thanks,,,,,,,Electrical and Wiring Repair
59538632,,2017-05-28 02:10:09.339826 UTC,Customer,"Sure, that works great. [LOCATION]",Generic Answer,Scheduling - Meeting or Job,,,,,Electrical and Wiring Repair
59538632,,2017-05-28 02:11:12.477552 UTC,Customer,My phone number is [PHONE_NUMBER],Contact Information,,,,,,Electrical and Wiring Repair
59538632,,2017-05-29 14:09:22.669236 UTC,Pro,I will probably be there around 8:45 on Wednesday have a great holiday,Scheduling - Meeting or Job,,,,,,Electrical and Wiring Repair
59547205,59547205,2017-05-30 13:59:21.119982 UTC,Customer,Hi [PERSON_NAME].  Your price is in the ballpark I was thinking.  What are the next steps?,Price,,,,,,Pressure Washing
59547205,,2017-05-30 15:43:52.078896 UTC,Pro,When is the best time for you to get the job done?,Scheduling - Meeting or Job,,,,,,Pressure Washing
59547205,,2017-05-30 15:44:14.815215 UTC,Pro,I can do it today or tomorrow if you prefer,Scheduling - Meeting or Job,,,,,,Pressure Washing
59547205,,2017-05-30 16:08:58.282284 UTC,Customer,I don't have a problem with either but I don't get home until 6.  I don't know if you feel comfortable starting before I get home and once I get home pay you or if you would rather wait until the weekend.  It's your choice.,Scheduling - Meeting or Job,,,,,,Pressure Washing
59547205,,2017-05-30 16:44:17.314955 UTC,Pro,I'm actually in AMA right now. If you don't mind call or text me at [PHONE_NUMBER] and we can work out more details,Contact Information,Scheduling - Meeting or Job,,,,,Pressure Washing
59547205,,2017-05-30 16:52:26.098215 UTC,Pro,I'll stay in the area for a little while and wait for you to contact me so I can see what it looks like,Scheduling - Meeting or Job,,,,,,Pressure Washing
59564007,59564007,2017-05-28 20:52:54.612003 UTC,Customer,Sounds good. What's next?,,,,,,,Lawn Mowing and Trimming
59564007,,2017-05-28 20:58:27.414732 UTC,Customer,"Hey [PERSON_NAME]!  That's sounds good.   I'm looking for an initial yard clean up and after that just a regular cutting.  I know need to see the yard.   I'll be free over the weekends, or if you can, I'm free tomorrow.  Let me know what works for you.   Thanks!",Job Details,Scheduling - Meeting or Job,,,,,Lawn Mowing and Trimming
59564007,,2017-05-29 01:25:34.258927 UTC,Pro,"Hi, thanks to contact me, please, can you text me your address and I will check it, and I think tomorrow I can be there, I don't know what time,  let me check your address first, thanks again.",Location,Scheduling - Meeting or Job,,,,,Lawn Mowing and Trimming
59564007,,2017-05-29 01:27:28.799177 UTC,Customer,Sure!  In @ [LOCATION],Location,,,,,,Lawn Mowing and Trimming
59564007,,2017-05-31 02:26:58.289401 UTC,Pro,"Hi, here is the estimate for clean up service, include one time grass cutting,  trimming the lawn edging and blow off the walkways to keep it clean, shape up the bushes, pick up and hauling away debris  from the back side, also one application of herbicide to kill the poison ivy, the cost total 360.00, thank you very much.",Price,Job Details,,,,,Lawn Mowing and Trimming
59564007,,2017-05-31 16:52:25.661382 UTC,Customer,Okay.  That's sounds good.   I agree to have the work done.  Let me know when you can schedule me in.  And I'll have all our things moved.  Thanks,Hire,Scheduling - Meeting or Job,,,,,Lawn Mowing and Trimming
59564007,,2017-06-02 22:50:21.712268 UTC,Pro,if the weather is ok this Sunday morning  I will do the job.,Scheduling - Meeting or Job,,,,,,Lawn Mowing and Trimming
59564007,,2017-06-04 18:28:21.645663 UTC,Customer,Hello.  I was wondering if you're still going to make it here today?,Scheduling - Meeting or Job,,,,,,Lawn Mowing and Trimming
59573488,59573488,2017-05-30 18:23:14.859156 UTC,Customer,Sure.  What's a good time for you to stop by?   [LOCATION][PERSON_NAME],Location,Scheduling - Meeting or Job,,,,,Central Air Conditioning Installation or Replacement
59573488,,2017-05-30 18:47:56.320149 UTC,Pro,"[PERSON_NAME],  will sometime  tomorrow be alright? I'm pretty booked up today. You want to shoot for around 10 in the morning. Let me know if that'll be alright.",Scheduling - Meeting or Job,,,,,,Central Air Conditioning Installation or Replacement
59573488,,2017-05-30 18:48:11.291055 UTC,Pro,Thanks,,,,,,,Central Air Conditioning Installation or Replacement
59573488,,2017-05-30 18:48:46.450463 UTC,Customer,10 am sounds good,Confirmation - Meeting,,,,,,Central Air Conditioning Installation or Replacement
59573488,,2017-05-30 18:50:15.939502 UTC,Pro,I forgot to mention that we also have financing too. With a promotion going for 18 months no interest.,Payment,,,,,,Central Air Conditioning Installation or Replacement
59573488,,2017-05-30 18:50:39.306454 UTC,Pro,You at 10 tomorrow.  Thanks and have a good day.,Confirmation - Meeting,,,,,,Central Air Conditioning Installation or Replacement
59573488,,2017-05-31 14:40:02.092277 UTC,Pro,"[PERSON_NAME],  first appointment ran a little over this morning, but headed your way. Thanks.",Scheduling - Meeting or Job,,,,,,Central Air Conditioning Installation or Replacement
59573488,,2017-06-01 13:28:13.897131 UTC,Pro,"[PERSON_NAME],  had brief but informative meeting with your wife yesterday, and not sure if I conveyed the whole message to her. I know I forgot to leave you a business card, and I use to be in sales for [LOCATION] (think I'd know better), but none the less,  I've been in the AC  business since I was 7 years old (46), and with the exception of the 13 years I sold AC equipment I've been installing it. What I'm  trying to say,  is I know what it takes to do a job, and what the cost are, and I just want to make a fair profit to provide for my family.  The reason I'm telling you this, is because when I gave Mrs. [PERSON_NAME] the proposal, she asked if it included the unit. Which gave me the impression that I was much lower than the others she had talked to already.  I just wanted to let you know, that it includes what I put on the proposal,  and that the reason I sell [LOCATION] equipment is because they are owned by JCI, made in [LOCATION], and are the only manufacturer to carry their on warranties (not an insurance co. like AIG). Anyways, thanks for your time and the opportunity to quote your project.  Have a great day.  Cheers.",Confirmation - Meeting,Price,Job Details,,,,Central Air Conditioning Installation or Replacement
59573574,59573574,2017-05-29 14:20:49.969054 UTC,Pro,"Hi [PERSON_NAME], 

I see you viewed our quote. I just wanted to personally reach out and see if you had any questions I could answer. Happy Memorial Day.

R/S

[PERSON_NAME][PERSON_NAME]/S

Tyler Shade",Follow-up,,,,,,Dog Training
59573574,,2017-05-29 14:53:33.616131 UTC,Customer,"Thanks [PERSON_NAME]. Happy Memorial Day to you as well. I'm glad we got a quote from you. My wife and I like what we have seen from your site and FB. 
I am making calls to set up consultations for this week in the morning.",Price,Scheduling - Meeting or Job,,,,,Dog Training
59573574,,2017-05-29 14:57:24.907491 UTC,Pro,"Thank you. We are glad to hear that you have checked us out. That sounds great, if you would like to set up a consult with us you can follow the link I provided or you can give us a call and I can do it over the phone.  Have a great day. 

Consult 
https://modern-k9s.appointlet.com/s/38379",Scheduling - Meeting or Job,,,,,,Dog Training
59579112,59579112,2017-05-29 01:49:03.539504 UTC,Pro,"Hi sue,
What day & time will work for you?",Scheduling - Meeting or Job,,,,,,Central Air Conditioning Repair or Maintenance
59579112,,2017-05-29 14:57:51.708031 UTC,Customer,What's included in your price?,,,,,,,Central Air Conditioning Repair or Maintenance
59579112,,2017-05-29 15:00:24.570873 UTC,Customer,"[PERSON_NAME]
Can you come tomorrow ?",Scheduling - Meeting or Job,,,,,,Central Air Conditioning Repair or Maintenance
59579112,,2017-05-29 15:10:14.357295 UTC,Pro,"Yes , what time would work for you? The 25.00 covers service fee & diagnostics",Scheduling - Meeting or Job,Price,,,,,Central Air Conditioning Repair or Maintenance
59579112,,2017-05-29 15:13:10.116055 UTC,Customer,[PERSON_NAME] Wednesday at 9:30am work for you ?,Scheduling - Meeting or Job,,,,,,Central Air Conditioning Repair or Maintenance
59579112,,2017-05-29 15:18:49.047718 UTC,Pro,"Yes , see you Wednesday at 9:30!",Scheduling - Meeting or Job,,,,,,Central Air Conditioning Repair or Maintenance
59579112,,2017-05-29 15:21:50.020353 UTC,Customer,"Thanks
My address is 
120 [PERSON_NAME][LOCATION]",Location,,,,,,Central Air Conditioning Repair or Maintenance
59579112,,2017-05-31 12:41:14.0548 UTC,Pro,"Hi sue,
We are running a little behind this morning . This rain & traffic, should be there at 10/10:30",Scheduling - Meeting or Job,,,,,,Central Air Conditioning Repair or Maintenance
59579112,,2017-05-31 12:41:58.228831 UTC,Customer,"Ok
Thanks",Generic Answer,Scheduling - Meeting or Job,,,,,Central Air Conditioning Repair or Maintenance
59579862,59579862,2017-05-29 13:01:21.744272 UTC,Customer,Need,,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:01:57.81481 UTC,Customer,need the raccoon  trapped and removed what is the price,Job Details,Price,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:33:48.988287 UTC,Pro,The raccoon is In your attic?,Job Details,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:34:22.329822 UTC,Pro,It is a strong possibility that it is a rat,Job Details,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:34:42.80591 UTC,Pro,It is very hard for a raccoon to get in those spaces,Job Details,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:34:55.455049 UTC,Customer,No back yard defecates in pool for the past month,Job Details,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:35:46.548365 UTC,Pro,Wow. Do you see an entry that the animal uses?,Job Details,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:37:09.198081 UTC,Pro,I can come and seal off the entry opening and set a trap,Job Details,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:38:44.217876 UTC,Customer,No opening to seal off  need trapped hands out in big tree,Job Details,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:42:07.821279 UTC,Customer,What is you ur number my husband can call and talk to you now I am at work,Scheduling - Meeting or Job,Contact Information,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:43:28.758578 UTC,Pro,Ok. You can call Daren [PHONE_NUMBER],Contact Information,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:43:49.670211 UTC,Pro,Sorry I don't know you were at work. We are available 24/7,Scheduling - Meeting or Job,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:44:11.540562 UTC,Pro,To set a trap it will cost $175 for the raccoon,Job Details,Price,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:44:55.481627 UTC,Customer,I will have him call,Confirmation - Contact,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:50:42.822704 UTC,Pro,Have him call or text we are available and can get rid of your little problem once and for all,Scheduling - Meeting or Job,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 13:51:18.418168 UTC,Pro,We will also spray the perimeter of your home in case the animal has. Rabies or any form of harful parasites,Job Details,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 14:00:52.530709 UTC,Customer,Is that 175 to trap and remove is spraying extra,Price,Job Details,,,,,Rodent and Animal Removal
59579862,,2017-05-29 14:17:44.30027 UTC,Customer,My husband will call now,Confirmation - Contact,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 14:43:32.53807 UTC,Pro,We got a voicemail​ from him. We tried to call back but nothing,Confirmation - Contact,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 14:44:09.894595 UTC,Pro,We will be by you guys later on in the day to take care of our little delema,,,,,,,Rodent and Animal Removal
59579862,,2017-05-29 15:12:02.26118 UTC,Pro,We spoke to your husband he ended up yelling at us cursing and hanging up the phone. We simply told him we would spray the perimeter of the home and set the trap for the raccoon. We don't know why he snapped and started to curse but it raises a danger to us. Thank you and I hope you guys get the animal trapped,Rejection,,,,,,Rodent and Animal Removal
59606276,59606276,2017-05-29 17:01:20.461386 UTC,Customer,"Hello, I'm needing treatment of my house and yard for fleas. How soon can you come?",Job Details,Scheduling - Meeting or Job,,,,,Pest Control Services
59606276,,2017-05-29 17:04:25.271008 UTC,Customer,Do you have any availability today?,Scheduling - Meeting or Job,,,,,,Pest Control Services
59606276,,2017-05-29 17:05:32.535401 UTC,Pro,Can be there tomorrow around noon. It's suppose to rain later today so don't want to treat and then it rain.,Scheduling - Meeting or Job,,,,,,Pest Control Services
59606276,,2017-05-29 17:05:52.373344 UTC,Pro,It would wash it all away,,,,,,,Pest Control Services
59606276,,2017-05-29 17:13:21.331944 UTC,Customer,"Ok. Thank you for the info. We are heading out of town tomorrow at noon, so we needed something early morning. But thanks for your quick response.",Rejection,,,,,,Pest Control Services
59606276,,2017-05-29 17:30:42.319928 UTC,Pro,I could come at 8am,Scheduling - Meeting or Job,,,,,,Pest Control Services
59606276,,2017-05-29 17:31:36.792724 UTC,Customer,Sorry. Already hired someone else.,Rejection,,,,,,Pest Control Services
59606276,,2017-05-29 17:31:50.686267 UTC,Pro,It's okay,,,,,,,Pest Control Services
59612128,59612128,2017-05-31 16:14:54.275753 UTC,Customer,"Do you work on Saturdays? If not, what is the latest (in the day) that you can start the project?",Scheduling - Meeting or Job,,,,,,Electrical and Wiring Repair
59612128,,2017-05-31 16:18:04.520072 UTC,Pro,Thanks for responding. I'm available Saturday at 8am. Let me know if it works for you?,Scheduling - Meeting or Job,,,,,,Electrical and Wiring Repair
59612128,,2017-05-31 16:42:36.390751 UTC,Customer,That does work for me.,Generic Answer,Scheduling - Meeting or Job,,,,,Electrical and Wiring Repair
59612128,,2017-05-31 16:44:30.444008 UTC,Customer,I will need the fan boxes for both fans.,Job Details,,,,,,Electrical and Wiring Repair
59612128,,2017-05-31 22:38:42.561965 UTC,Pro,"Perfect, see you Saturday at 8 am.
Would you please give me your address?
Thanks",Confirmation - Meeting,Location,,,,,Electrical and Wiring Repair
59612128,,2017-05-31 22:50:29.048053 UTC,Customer,[LOCATION],Location,,,,,,Electrical and Wiring Repair
59612128,,2017-05-31 23:50:14.31077 UTC,Pro,"I'm very sorry, unfortunately I double booked you Saturday. Would you please let me know if you let me to reschedule to 2pm on Saturday or Sunday morning @9am.
I'm very sorry",Scheduling - Meeting or Job,,,,,,Electrical and Wiring Repair
59612128,,2017-06-01 00:01:48.883181 UTC,Customer,Saturday at 2 will be fine,Scheduling - Meeting or Job,,,,,,Electrical and Wiring Repair
59612128,,2017-06-01 00:02:18.655753 UTC,Pro,"Thanks, see you then.",Confirmation - Meeting,,,,,,Electrical and Wiring Repair
59612128,,2017-06-03 20:50:04.235001 UTC,Pro,"Hi , 
I'll be there at 2:30 pm. I'm sorry it's too much traffic",Scheduling - Meeting or Job,,,,,,Electrical and Wiring Repair
59612128,,2017-06-03 20:54:02.299109 UTC,Customer,That's ok.,,,,,,,Electrical and Wiring Repair
59613920,59613920,2017-05-29 22:15:59.157431 UTC,Customer,"Hi [PERSON_NAME], tomorrow at 10 AM would be great!",Scheduling - Meeting or Job,,,,,,Pest Control Services
59613920,,2017-05-30 10:54:15.289109 UTC,Pro,"I'm sorry, I just saw this message! My route for today is full, but I could spray for mosquitoes tomorrow, Wednesday 10-12noon (arrival window) with a 30 minute call (or text if preferred) ahead to let you know I'm on my way!  Would you like to confirm this appointment?",Scheduling - Meeting or Job,Job Details,,,,,Pest Control Services
59613920,,2017-05-30 16:54:35.976577 UTC,Customer,"Hi, that sounds great. I will be here tomorrow. What is your pricing?",Confirmation - Meeting,Price,,,,,Pest Control Services
59613920,,2017-05-30 17:30:49.217212 UTC,Pro,"Price is based on the amount of product needed based on how much foliage needs treatment. I can offer an estimate after seeing the yard.

May I have your address, phone # (to call/text when I'm on my way), and email (to send your receipt)? Thanks! :)",Price,Contact Information,Location,,,,Pest Control Services
59613920,,2017-05-30 17:36:26.947398 UTC,Customer,"Okay! Yes. Address: [LOCATION] 

Phone number: [PHONE_NUMBER]",Location,Contact Information,,,,,Pest Control Services
59613920,,2017-05-30 17:38:10.470169 UTC,Pro,Thank you! See you tomorrow between 10-12noon!,Confirmation - Meeting,,,,,,Pest Control Services
59613920,,2017-05-30 17:39:12.493367 UTC,Customer,"Sounds good, thank you!",Generic Answer,Confirmation - Meeting,,,,,Pest Control Services
59615555,59615555,2017-05-31 06:02:17.870955 UTC,Customer,"Hi,

Thank you for your reply! It would be great to set up a time to chat with you. What is your availability?

Thank you,
[PERSON_NAME]",Scheduling - Meeting or Job,,,,,,Wedding Videography
59615555,,2017-05-31 13:03:15.022223 UTC,Pro,"Hey [PERSON_NAME],
I am available for a phone call whenever is convenient for you. I am in [LOCATION] for my brothers wedding for the next 2 weeks so I will be unable to meet face to face until then!",Scheduling - Meeting or Job,,,,,,Wedding Videography
59615555,,2017-06-01 06:19:12.9535 UTC,Customer,"Is next Tuesday, 6/6, after 5:00pm good for you?",Scheduling - Meeting or Job,,,,,,Wedding Videography
59615555,,2017-06-01 13:17:10.382528 UTC,Pro,"Yes, that works for me! I'll put you on the calendar.


Thanks [PERSON_NAME]!
Let me know if you have any questions in the meantime.

-Jake",Confirmation - Meeting,,,,,,Wedding Videography
59625455,59625455,2017-05-30 14:42:20.272102 UTC,Customer,"so for four hours with three movers, it would be $395? Are there any other fees?",Price,,,,,,Local Moving (under 50 miles)
59625455,,2017-05-30 15:24:29.008554 UTC,Pro,The minimum for fours for two movers is $515. The hourly is $80/hr for two movers plus base rate of $195.,Price,,,,,,Local Moving (under 50 miles)
59625455,,2017-05-30 15:27:50.837816 UTC,Customer,"aha, ok thank you!",,,,,,,Local Moving (under 50 miles)
59625455,,2017-05-30 15:36:37.345583 UTC,Pro,What is the best number for you?,Contact Information,,,,,,Local Moving (under 50 miles)
59625455,,2017-05-30 15:38:25.092982 UTC,Customer,"I am at work, I can't take calls",Scheduling - Meeting or Job,,,,,,Local Moving (under 50 miles)
59625455,,2017-05-30 15:43:26.725974 UTC,Pro,Confirmed. We are available on June 17th. You can actually text me directly also to setup moving date: [PHONE_NUMBER],Contact Information,Scheduling - Meeting or Job,,,,,Local Moving (under 50 miles)
59625455,,2017-05-30 21:45:29.851614 UTC,Pro,Book today and automatically receive 5% OFF. Expires June 1st at 5PM. ***Must Call or Text: [PHONE_NUMBER] / Available 24 Hours,Contact Information,,,,,,Local Moving (under 50 miles)
